cond,dur,word_stim,correct_resp,conditions.thisRepN,conditions.thisTrialN,conditions.thisN,conditions.thisIndex,word_stimuli.thisRepN,word_stimuli.thisTrialN,word_stimuli.thisN,word_stimuli.thisIndex,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,cross.started,cross.stopped,words.started,words.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,1,cute,left,0,1,1,1,0,18,18,22,,,,,,,,,,,,,,,116.92024239999591,117.42936129998998,117.41253080000752,None,left,0.785864200006472,117.41253080000752,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,white,right,0,1,1,1,0,19,19,6,,,,,,,,,,,,,,,118.27221779999672,118.77918079998926,118.76226200000383,None,right,0.7612803999800235,118.76226200000383,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,spots,right,0,1,1,1,0,20,20,5,,,,,,,,,,,,,,,119.55430960000376,120.06198620001669,120.04501540001365,None,right,0.623118199990131,120.04501540001365,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,call,left,0,1,1,1,0,21,21,27,,,,,,,,,,,,,,,120.73447620001389,121.24525979999453,121.22838509999565,None,right,0.6309480000054464,121.22838509999565,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,grey,left,0,1,1,1,0,22,22,18,,,,,,,,,,,,,,,121.88912820001133,122.42115810001269,122.40775670000585,None,left,0.6914506000175606,122.40775670000585,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,hugged,right,0,1,1,1,0,23,23,1,,,,,,,,,,,,,,,123.1345183000085,123.64478390000295,123.62804139999207,None,right,0.7114803000004031,123.62804139999207,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,two,right,0,1,1,1,0,24,24,4,,,,,,,,,,,,,,,124.37118109999574,124.8778747000033,124.8778747000033,None,right,0.5981406999926548,124.8778747000033,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,paused,right,0,1,1,1,0,25,25,3,,,,,,,,,,,,,,,125.50527670001611,126.01099350000732,125.99426150001818,None,right,0.769931999995606,125.99426150001818,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,dad,left,0,1,1,1,0,26,26,20,,,,,,,,,,,,,,,126.7989143000159,127.31071230000816,127.29406089999247,None,left,0.5552850000094622,127.29406089999247,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,driveway,left,0,1,1,1,0,27,27,15,,,,,,,,,,,,,,,127.88577870000154,128.39390349999303,128.36058020000928,None,left,0.6406478999997489,128.36058020000928,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,favourite,right,0,1,1,1,0,28,28,13,,,,,,,,,,,,,,,129.0686160000041,129.57685939999647,129.56156480000936,None,left,0.6149457000137772,129.56156480000936,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,thinking,left,0,1,1,1,0,29,29,16,,,,,,,,,,,,,,,130.20176309999079,130.71003330001258,130.69341870001517,None,right,0.608273999998346,130.69341870001517,None,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
2,1,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,participant10,001,2021_Dec_01_1616,Memory_Task,2021.2.3,59.97681296210682,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.32880640000803,None,,,,,,,
