cond,dur,word_stim,correct_resp,conditions.thisRepN,conditions.thisTrialN,conditions.thisN,conditions.thisIndex,word_stimuli.thisRepN,word_stimuli.thisTrialN,word_stimuli.thisN,word_stimuli.thisIndex,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,cross.started,cross.stopped,words.started,words.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0.5,keep,right,0,0,0,0,0,9,9,11,,,,,,,,,,,,,,,128.83613139999215,129.34369629999856,129.32713839999633,129.8270226000168,left,129.32713839999633,None,0.5381548999866936,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,favourite,right,0,0,0,0,0,10,10,13,,,,,,,,,,,,,,,129.9034221000038,130.41032799999812,130.39353329999722,130.89328580000438,left,130.39353329999722,None,0.5469034000125248,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,spots,right,0,0,0,0,0,11,11,5,,,,,,,,,,,,,,,130.9703664999979,131.47657560001244,131.46001159999287,131.95992339999066,left,131.46001159999287,None,0.48611880000680685,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,smiled,right,0,0,0,0,0,12,12,8,,,,,,,,,,,,,,,131.98683559999336,132.5197410999972,132.505920399999,133.00959130001138,right,132.505920399999,None,0.751822300022468,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,whistled,right,0,0,0,0,0,13,13,14,,,,,,,,,,,,,,,133.28700879999087,133.79300229999353,133.77599819999887,None,left,133.77599819999887,None,0.4152581999951508,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,dog,left,0,0,0,0,0,14,14,19,,,,,,,,,,,,,,,134.21886910000467,134.72604989999672,134.7093916000158,135.2092615000147,right,134.7093916000158,None,0.5074670000176411,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,entryway,right,0,0,0,0,0,15,15,9,,,,,,,,,,,,,,,135.2534118000185,135.75916549999965,135.74251909999293,None,left,135.74251909999293,None,0.3005827000015415,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,shouted,left,0,0,0,0,0,16,16,29,,,,,,,,,,,,,,,136.101267799997,136.63559570000507,136.62268719999702,None,left,136.62268719999702,None,0.4143072000006214,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,family,left,0,0,0,0,0,17,17,21,,,,,,,,,,,,,,,137.06980560001102,137.5755327999941,137.5588449999923,138.05844260001322,left,137.5588449999923,None,0.5483453000197187,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,feared,left,0,0,0,0,0,18,18,23,,,,,,,,,,,,,,,138.16662249999354,138.67521459999261,138.65999650000595,139.175158500002,left,138.65999650000595,None,0.547043600003235,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,thinking,left,0,0,0,0,0,19,19,16,,,,,,,,,,,,,,,139.2352829000156,139.76697260001674,139.7533204999927,None,left,139.7533204999927,None,0.41966109999339096,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,two,right,0,0,0,0,0,20,20,4,,,,,,,,,,,,,,,140.19999610001105,140.73509930001455,140.72009570000228,None,left,140.72009570000228,None,0.42454879998695105,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,region,left,0,0,0,0,0,21,21,24,,,,,,,,,,,,,,,141.18618760001846,141.6914109000063,141.67464990000008,None,left,141.67464990000008,None,0.4095290999975987,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,frowned,left,0,0,0,0,0,22,22,25,,,,,,,,,,,,,,,142.12187140001333,142.62457720001112,142.60786940000253,143.1078000999987,left,142.60786940000253,None,0.5222250000224449,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,man,left,0,0,0,0,0,23,23,26,,,,,,,,,,,,,,,143.16636010000366,143.67439649999142,143.65789229999064,144.15734530001646,left,143.65789229999064,None,0.6014222000085283,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,grey,left,0,0,0,0,0,24,24,18,,,,,,,,,,,,,,,144.30106699999305,144.80737890000455,144.7905802000023,None,left,144.7905802000023,None,0.41831729997647926,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,run,left,0,0,0,0,0,25,25,17,,,,,,,,,,,,,,,145.23119130000123,145.74062980001327,145.72387730001356,None,left,145.72387730001356,None,0.4004811999911908,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,white,right,0,0,0,0,0,26,26,6,,,,,,,,,,,,,,,146.14982960000634,146.6571431000193,146.64039020001655,None,left,146.64039020001655,None,0.45758320001186803,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,cute,left,0,0,0,0,0,27,27,22,,,,,,,,,,,,,,,147.12945569999283,147.6402315000014,147.6236743000045,None,left,147.6236743000045,None,0.39621700000134297,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,hugged,right,0,0,0,0,0,28,28,1,,,,,,,,,,,,,,,148.04971930000465,148.55673879999085,148.5398697000055,None,left,148.5398697000055,None,0.4603926000127103,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,paused,right,0,0,0,0,0,29,29,3,,,,,,,,,,,,,,,149.03348740001093,149.5398506000056,149.50646730000153,None,left,149.50646730000153,None,0.45001120000961237,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
1,0.5,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,entryway,right,0,1,1,1,0,0,0,9,,,,,,,,,,,,,,,150.05268819999765,150.56548109999858,150.55163810000522,None,right,150.55163810000522,None,0.6189079000032507,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,region,left,0,1,1,1,0,1,1,24,,,,,,,,,,,,,,,151.21223130001454,151.72269960000995,151.70740010001464,None,left,151.70740010001464,None,0.763109199993778,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,call,left,0,1,1,1,0,2,2,27,,,,,,,,,,,,,,,152.49662710001576,153.00575760001084,152.98922469999525,None,left,152.98922469999525,None,0.6833395000139717,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,whistled,right,0,1,1,1,0,3,3,14,,,,,,,,,,,,,,,153.7004381000006,154.20570510000107,154.18903159999172,None,right,154.18903159999172,None,0.5322108000109438,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,hugged,right,0,1,1,1,0,4,4,1,,,,,,,,,,,,,,,154.7831293999916,155.28849239999545,155.27214079999248,None,right,155.27214079999248,None,0.7148829000070691,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,smiled,right,0,1,1,1,0,5,5,8,,,,,,,,,,,,,,,156.01669849999598,156.521674299991,156.50521090000984,None,left,156.50521090000984,None,0.6582848000107333,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,two,right,0,1,1,1,0,6,6,4,,,,,,,,,,,,,,,157.22774010000285,157.76113580001402,157.7482500000042,None,left,157.7482500000042,None,0.4255334000044968,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,feared,left,0,1,1,1,0,7,7,23,,,,,,,,,,,,,,,158.24575060000643,158.7549677999923,158.7378641999967,None,left,158.7378641999967,None,0.5947040999890305,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,paused,right,0,1,1,1,0,8,8,3,,,,,,,,,,,,,,,159.39509979999275,159.90466200001538,159.88790080000763,None,left,159.88790080000763,None,0.5450106000062078,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,frowned,left,0,1,1,1,0,9,9,25,,,,,,,,,,,,,,,160.4671733000141,160.97096940001938,160.95436130001326,None,right,160.95436130001326,None,0.6238146999967285,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,family,left,0,1,1,1,0,10,10,21,,,,,,,,,,,,,,,161.6443969999964,162.15402560000075,162.13750519999303,None,left,162.13750519999303,None,0.49640969999018125,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,driveway,left,0,1,1,1,0,11,11,15,,,,,,,,,,,,,,,162.66313970001647,163.17038150000735,163.15394960000413,None,right,163.15394960000413,None,0.5150410000060219,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,shouted,left,0,1,1,1,0,12,12,29,,,,,,,,,,,,,,,163.69786889999523,164.2037280999939,164.18700599999283,None,left,164.18700599999283,None,0.4030860000057146,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,name,right,0,1,1,1,0,13,13,7,,,,,,,,,,,,,,,164.62684390001232,165.13681769999675,165.12025920001906,None,left,165.12025920001906,None,0.5895708999887574,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,cute,left,0,1,1,1,0,14,14,22,,,,,,,,,,,,,,,165.74293310000212,166.2532928000146,166.2366210000182,None,left,166.2366210000182,None,0.5833647999970708,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,thinking,left,0,1,1,1,0,15,15,16,,,,,,,,,,,,,,,166.84919559999253,167.35301650001202,167.3364819000126,None,left,167.3364819000126,None,0.46421259999624453,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,black,right,0,1,1,1,0,16,16,12,,,,,,,,,,,,,,,167.8587354000192,168.3694946000178,168.35295400000177,None,left,168.35295400000177,None,0.7527114000113215,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,breeder,right,0,1,1,1,0,17,17,0,,,,,,,,,,,,,,,169.1451237000001,169.65266130000236,169.63663970000925,None,right,169.63663970000925,None,0.7445973999856506,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,spots,right,0,1,1,1,0,18,18,5,,,,,,,,,,,,,,,170.40853400001652,170.91913670001668,170.90241270000115,None,right,170.90241270000115,None,0.5483964000013657,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,small,left,0,1,1,1,0,19,19,28,,,,,,,,,,,,,,,171.47887660001288,171.98562640001182,171.95215800000005,None,left,171.95215800000005,None,0.44425929998396896,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,run,left,0,1,1,1,0,20,20,17,,,,,,,,,,,,,,,172.42683470001793,172.93531630001962,172.91875740000978,None,right,172.91875740000978,None,0.502985200000694,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,man,left,0,1,1,1,0,21,21,26,,,,,,,,,,,,,,,173.4590198000078,173.96855710001546,173.95189540000865,None,left,173.95189540000865,None,0.4305990999855567,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,grey,left,0,1,1,1,0,22,22,18,,,,,,,,,,,,,,,174.41021580001689,174.91832260001684,174.90168509999057,None,right,174.90168509999057,None,0.7053492000268307,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,favourite,right,0,1,1,1,0,23,23,13,,,,,,,,,,,,,,,175.64457969999057,176.17627029999858,176.16326030000346,None,left,176.16326030000346,None,0.5691862000094261,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,minute,right,0,1,1,1,0,24,24,2,,,,,,,,,,,,,,,176.762684300018,177.29293319999124,177.27931670000544,None,left,177.27931670000544,None,0.4888978000089992,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,white,right,0,1,1,1,0,25,25,6,,,,,,,,,,,,,,,177.79379570001038,178.30067369999597,178.26771020001615,None,left,178.26771020001615,None,0.5355154000280891,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,lick,right,0,1,1,1,0,26,26,10,,,,,,,,,,,,,,,178.84138739999617,179.3507426000142,179.3341119000106,None,right,179.3341119000106,None,0.874771700007841,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,dad,left,0,1,1,1,0,27,27,20,,,,,,,,,,,,,,,180.2396101000195,180.75050460000057,180.73463690001518,None,left,180.73463690001518,None,0.43996340001467615,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,dog,left,0,1,1,1,0,28,28,19,,,,,,,,,,,,,,,181.20764820001204,181.7170216999948,181.70033290001447,None,right,181.70033290001447,None,0.5986867999890819,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,keep,right,0,1,1,1,0,29,29,11,,,,,,,,,,,,,,,182.32301950000692,182.8334478000179,182.81660270001157,None,left,182.81660270001157,None,0.4575512000010349,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
2,1,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,participant 4,001,2021_Dec_01_1446,Memory_Task,2021.2.3,59.96756953928223,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.30173320000176,None,,,,,,,
