cond,dur,word_stim,correct_resp,conditions.thisRepN,conditions.thisTrialN,conditions.thisN,conditions.thisIndex,word_stimuli.thisRepN,word_stimuli.thisTrialN,word_stimuli.thisN,word_stimuli.thisIndex,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,cross.started,cross.stopped,words.started,words.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0.5,shouted,left,0,1,1,0,0,11,11,29,,,,,,,,,,,,,,,96.11286540000583,96.61591009999393,96.599435000011,97.09929300000658,right,0.614253000007011,96.599435000011,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,grey,left,0,1,1,0,0,12,12,18,,,,,,,,,,,,,,,97.24370010002167,97.76418910000939,97.75140700000338,None,left,0.3773061000101734,97.75140700000338,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,paused,right,0,1,1,0,0,13,13,3,,,,,,,,,,,,,,,98.18784880000749,98.69903509999858,98.68216690002009,99.18225149999489,left,0.5215642999974079,98.68216690002009,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,spots,right,0,1,1,0,0,14,14,5,,,,,,,,,,,,,,,99.2393754000077,99.77207249999628,99.7596887999971,None,right,0.4856656999909319,99.7596887999971,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,black,right,0,1,1,0,0,15,15,12,,,,,,,,,,,,,,,100.27550220000558,100.78176090001944,100.76514760000282,100.27550220000558,right,0.4788692000147421,100.76514760000282,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,dog,left,0,1,1,0,0,16,16,19,,,,,,,,,,,,,,,101.27328220001073,101.80799770000158,101.79425010000705,102.29832030000398,right,0.5902316000137944,101.79425010000705,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,favourite,right,0,1,1,0,0,17,17,13,,,,,,,,,,,,,,,102.45926269999472,102.96481160001713,102.95015390001936,103.46440180001082,left,0.6447995000053197,102.95015390001936,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,frowned,left,0,1,1,0,0,18,18,25,,,,,,,,,,,,,,,103.62637420001556,104.1574717000185,104.14346590000787,None,left,0.47135740000521764,104.14346590000787,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,breeder,right,0,1,1,0,0,19,19,0,,,,,,,,,,,,,,,104.67383300000802,105.18108370000846,105.16431690001627,105.66428520000773,right,0.6224818000046071,105.16431690001627,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,driveway,left,0,1,1,0,0,20,20,15,,,,,,,,,,,,,,,105.85949510001228,106.36427380001987,106.3475357000134,None,left,0.4681822000129614,106.3475357000134,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
